system,observable,snr_db,trial,tau,dim,int_dim,lyap_max,kse_ub,lyap_spec,rmse,loss
c24h50_noise,C1_to_C13,15.0,2,30,5,2,0.2725671529769897,0.3679937720298767,0.2726;0.0954;-0.0613;-0.3240,0.1066898,0.0265605077147483
c24h50_noise,C1_to_C13,10.0,0,30,5,2,0.2619090974330902,0.3543294966220855,0.2619;0.0924;-0.0630;-0.3288,0.10465559,0.0259900260716676
c24h50_noise,C1_to_C13,10.0,1,30,5,2,0.2619090974330902,0.3543294966220855,0.2619;0.0924;-0.0630;-0.3288,0.10295469,0.0254594460129737
c24h50_noise,C1_to_C13,10.0,2,30,5,2,0.2619090974330902,0.3543294966220855,0.2619;0.0924;-0.0630;-0.3288,0.10779537,0.0271263476461172
c24h50_noise,C1_to_C14,30.0,0,30,5,2,0.2805770933628082,0.378825843334198,0.2806;0.0982;-0.0652;-0.3406,0.099233404,0.0238533616065979
c24h50_noise,C1_to_C14,30.0,1,30,5,2,0.2805770933628082,0.378825843334198,0.2806;0.0982;-0.0652;-0.3406,0.09972141,0.02401271648705
c24h50_noise,C1_to_C14,30.0,2,30,5,2,0.2805770933628082,0.378825843334198,0.2806;0.0982;-0.0652;-0.3406,0.10036632,0.0236797966063022
c24h50_noise,C1_to_C14,20.0,0,30,5,2,0.2748081982135772,0.3705314993858337,0.2748;0.0957;-0.0624;-0.3390,0.09952284,0.0238454528152942
c24h50_noise,C1_to_C14,20.0,1,30,5,2,0.2748081982135772,0.3705314993858337,0.2748;0.0957;-0.0624;-0.3390,0.099770896,0.0240657664835453
c24h50_noise,C1_to_C14,20.0,2,30,5,2,0.2748081982135772,0.3705314993858337,0.2748;0.0957;-0.0624;-0.3390,0.10108001,0.0241006128489971
c24h50_noise,C1_to_C14,15.0,0,30,5,2,0.26919686794281,0.3622219264507293,0.2692;0.0930;-0.0644;-0.3346,0.10012643,0.0239393133670091
c24h50_noise,C1_to_C14,15.0,1,30,5,2,0.26919686794281,0.3622219264507293,0.2692;0.0930;-0.0644;-0.3346,0.09994804,0.0241549368947744
c24h50_noise,C1_to_C14,15.0,2,30,5,2,0.26919686794281,0.3622219264507293,0.2692;0.0930;-0.0644;-0.3346,0.09950776,0.0232304241508245
c24h50_noise,C1_to_C14,10.0,0,30,5,2,0.2592511475086212,0.3489128947257995,0.2593;0.0897;-0.0640;-0.3315,0.10100941,0.0245883334428071
c24h50_noise,C1_to_C14,10.0,1,30,5,2,0.2592511475086212,0.3489128947257995,0.2593;0.0897;-0.0640;-0.3315,0.10878497,0.0280828010290861
c24h50_noise,C1_to_C14,10.0,2,30,5,2,0.2592511475086212,0.3489128947257995,0.2593;0.0897;-0.0640;-0.3315,0.10236493,0.0243622194975614
c24h50_noise,C1_to_C15,30.0,0,40,5,2,0.2794752717018127,0.3809157609939575,0.2795;0.1014;-0.0642;-0.3286,0.09969268,0.0239831767976284
c24h50_noise,C1_to_C15,30.0,1,40,5,2,0.2794752717018127,0.3809157609939575,0.2795;0.1014;-0.0642;-0.3286,0.09822308,0.0233117267489433
c24h50_noise,C1_to_C15,30.0,2,40,5,2,0.2794752717018127,0.3809157609939575,0.2795;0.1014;-0.0642;-0.3286,0.101497985,0.0242225658148527
c24h50_noise,C1_to_C15,20.0,0,40,5,2,0.2786202728748321,0.3710674345493316,0.2786;0.0924;-0.0598;-0.3297,0.099671125,0.0239584855735301
c24h50_noise,C1_to_C15,20.0,1,40,5,2,0.2786202728748321,0.3710674345493316,0.2786;0.0924;-0.0598;-0.3297,0.098364346,0.0233738217502832
c24h50_noise,C1_to_C15,20.0,2,40,5,2,0.2786202728748321,0.3710674345493316,0.2786;0.0924;-0.0598;-0.3297,0.101709425,0.02429636195302
c24h50_noise,C1_to_C15,15.0,0,40,5,2,0.2691723704338074,0.3639132976531982,0.2692;0.0947;-0.0602;-0.3313,0.09985457,0.0241012275218963
c24h50_noise,C1_to_C15,15.0,1,40,5,2,0.2691723704338074,0.3639132976531982,0.2692;0.0947;-0.0602;-0.3313,0.09864327,0.0234562810510396
c24h50_noise,C1_to_C15,15.0,2,40,5,2,0.2691723704338074,0.3639132976531982,0.2692;0.0947;-0.0602;-0.3313,0.10170784,0.0243575368076562
c24h50_noise,C1_to_C15,10.0,0,40,5,2,0.2633988559246063,0.352176696062088,0.2634;0.0888;-0.0628;-0.3374,0.100419775,0.0242875013500452
c24h50_noise,C1_to_C15,10.0,1,40,5,2,0.2633988559246063,0.352176696062088,0.2634;0.0888;-0.0628;-0.3374,0.09912708,0.0239838287234306
c24h50_noise,C1_to_C15,10.0,2,40,5,2,0.2633988559246063,0.352176696062088,0.2634;0.0888;-0.0628;-0.3374,0.102448404,0.0244213622063398
c24h50_noise,C1_to_C16,30.0,0,50,5,2,0.2808469235897064,0.3799832463264465,0.2808;0.0991;-0.0629;-0.3375,0.0997057,0.0240212623029947
c24h50_noise,C1_to_C16,30.0,1,50,5,2,0.2808469235897064,0.3799832463264465,0.2808;0.0991;-0.0629;-0.3375,0.09662907,0.0226139035075902
c24h50_noise,C1_to_C16,30.0,2,50,5,2,0.2808469235897064,0.3799832463264465,0.2808;0.0991;-0.0629;-0.3375,0.099391185,0.0233433432877063
c24h50_noise,C1_to_C16,20.0,0,50,5,2,0.2806726992130279,0.3790093064308166,0.2807;0.0983;-0.0647;-0.3308,0.09977488,0.024098202586174
c24h50_noise,C1_to_C16,20.0,1,50,5,2,0.2806726992130279,0.3790093064308166,0.2807;0.0983;-0.0647;-0.3308,0.0968258,0.0227002259343862
c24h50_noise,C1_to_C16,20.0,2,50,5,2,0.2806726992130279,0.3790093064308166,0.2807;0.0983;-0.0647;-0.3308,0.10175237,0.0242222491651773
c24h50_noise,C1_to_C16,15.0,0,50,5,2,0.2645814418792724,0.3575978279113769,0.2646;0.0930;-0.0580;-0.3334,0.100293435,0.0243217814713716
c24h50_noise,C1_to_C16,15.0,1,50,5,2,0.2645814418792724,0.3575978279113769,0.2646;0.0930;-0.0580;-0.3334,0.097040884,0.0227428451180458
c24h50_noise,C1_to_C16,15.0,2,50,5,2,0.2645814418792724,0.3575978279113769,0.2646;0.0930;-0.0580;-0.3334,0.10012095,0.0236245580017566
c24h50_noise,C1_to_C16,10.0,0,50,5,2,0.2576885819435119,0.3458366990089416,0.2577;0.0881;-0.0698;-0.3304,0.09996923,0.0243597887456417
c24h50_noise,C1_to_C16,10.0,1,50,5,2,0.2576885819435119,0.3458366990089416,0.2577;0.0881;-0.0698;-0.3304,0.10011684,0.0235648471862077
c24h50_noise,C1_to_C16,10.0,2,50,5,2,0.2576885819435119,0.3458366990089416,0.2577;0.0881;-0.0698;-0.3304,0.099213,0.0233135316520929
c24h50_noise,C1_to_C17,30.0,0,70,5,2,0.283039391040802,0.3789669275283813,0.2830;0.0959;-0.0614;-0.3354,0.10001994,0.0243330188095569
c24h50_noise,C1_to_C17,30.0,1,70,5,2,0.283039391040802,0.3789669275283813,0.2830;0.0959;-0.0614;-0.3354,0.0912196,0.0203517321497201
c24h50_noise,C1_to_C17,30.0,2,70,5,2,0.283039391040802,0.3789669275283813,0.2830;0.0959;-0.0614;-0.3354,0.100714035,0.0239381454885005
c24h50_noise,C1_to_C17,20.0,0,70,5,2,0.2720180451869964,0.3671574592590332,0.2720;0.0951;-0.0646;-0.3379,0.100071795,0.0242270994931459
c24h50_noise,C1_to_C17,20.0,1,70,5,2,0.2720180451869964,0.3671574592590332,0.2720;0.0951;-0.0646;-0.3379,0.09116987,0.0203547850251197
c24h50_noise,C1_to_C17,20.0,2,70,5,2,0.2720180451869964,0.3671574592590332,0.2720;0.0951;-0.0646;-0.3379,0.10815368,0.0272433832287788
c24h50_noise,C1_to_C17,15.0,0,60,5,2,0.2656992077827453,0.3620093762874603,0.2657;0.0963;-0.0623;-0.3359,0.10039225,0.0244437865912914
c24h50_noise,C1_to_C17,15.0,1,60,5,2,0.2656992077827453,0.3620093762874603,0.2657;0.0963;-0.0623;-0.3359,0.09224887,0.0207383260130882
c24h50_noise,C1_to_C17,15.0,2,60,5,2,0.2656992077827453,0.3620093762874603,0.2657;0.0963;-0.0623;-0.3359,0.099460125,0.0233354289084672
c24h50_noise,C1_to_C17,10.0,0,50,5,2,0.2529031038284302,0.3397676646709442,0.2529;0.0869;-0.0671;-0.3331,0.09872892,0.0234789550304412
